iter	Logloss
279	0.006164336224
280	0.006133851286
281	0.006094063369
282	0.006059712164
283	0.006024351141
284	0.005984087562
285	0.005946476828
286	0.005894297762
287	0.005831451647
288	0.005792455089
289	0.005765406416
290	0.005724897274
291	0.005664353124
292	0.005635478799
293	0.005601747703
294	0.005560357378
295	0.005529493059
296	0.005506540376
297	0.005456686833
298	0.005426805954
299	0.005394629154
300	0.005360318667
301	0.005319331889
302	0.005287270194
303	0.005248139132
304	0.005211149107
305	0.005180880734
306	0.00515183592
307	0.005112265399
308	0.005050717235
309	0.005020290129
310	0.004979984412
311	0.004949281652
312	0.004923161152
313	0.004886817192
314	0.004860389329
315	0.004831887522
316	0.004795372538
317	0.004753621777
318	0.004723410598
319	0.004696361303
320	0.004669370427
321	0.004643648567
322	0.004610881473
323	0.004585554165
324	0.004562964078
325	0.004534311613
326	0.004507218219
327	0.004474559498
328	0.004452499043
329	0.004432942869
330	0.004414991677
331	0.004391739754
332	0.004354319086
333	0.004327490179
334	0.004306094882
335	0.004271555216
336	0.004251647294
337	0.004228629934
338	0.004200517494
339	0.004170703222
340	0.004144992022
341	0.004107604568
342	0.004092998187
343	0.004072670082
344	0.004040666008
345	0.004022388087
346	0.004000751737
347	0.003983143282
348	0.003965419102
349	0.003940135734
350	0.003921923063
351	0.003902004586
352	0.003881416765
353	0.003862601804
354	0.003836151166
355	0.00380913669
356	0.003789281013
357	0.003765471258
358	0.00372873742
359	0.003703556309
360	0.003685469971
361	0.003662032279
362	0.003636429691
363	0.00361838561
364	0.003578160949
365	0.003543737922
366	0.003519204983
367	0.003501006568
368	0.003479149422
369	0.003457326995
370	0.00343566245
371	0.003413632499
372	0.003393700422
373	0.003377506394
374	0.003364862087
375	0.003347371437
376	0.003334434328
377	0.003317182489
378	0.003293213953
379	0.003274279976
380	0.003259223937
381	0.003244718606
382	0.003224329009
383	0.003211927961
384	0.003193263214
385	0.003170761101
386	0.003157084086
387	0.003140023019
388	0.003121133536
389	0.003106336711
390	0.003090693173
391	0.003079407603
392	0.003067596453
393	0.003046385648
394	0.003028711926
395	0.003015713426
396	0.003005797053
397	0.002988078262
398	0.00297208565
399	0.002961640268
400	0.002951888476
401	0.002938530551
402	0.002926401765
403	0.002913764553
404	0.002900213239
405	0.002885922474
406	0.002868446619
407	0.002851744468
408	0.00283959027
409	0.002822060605
410	0.002807849675
411	0.002797560846
412	0.002780698969
413	0.002771448586
414	0.00276289703
415	0.002753693628
416	0.002742072982
417	0.002730253646
418	0.002720287906
419	0.002708604957
420	0.002701501699
421	0.002692468713
422	0.002683607421
423	0.002670315447
424	0.002659125697
425	0.002644111601
426	0.002632023928
427	0.002622486992
428	0.002607422048
429	0.002595693523
430	0.002586229744
431	0.002576194326
432	0.002556206314
433	0.002543707924
434	0.002534106124
435	0.002527765933
436	0.002515201032
437	0.002506041385
438	0.00249365068
439	0.002483250554
440	0.002472002561
441	0.002464128901
442	0.002452164914
443	0.002433717993
444	0.002424589563
445	0.002415186678
446	0.002409094941
447	0.002401143304
448	0.002385836904
449	0.002381040449
450	0.002369812596
451	0.002360988998
452	0.002349518819
453	0.002340151333
454	0.002326983846
455	0.002317735458
456	0.002311991101
457	0.002300242555
458	0.002290511414
459	0.00227714946
460	0.002267006326
461	0.002258069126
462	0.002253194117
463	0.002245613447
464	0.002237465026
465	0.002225933812
466	0.002216397906
467	0.002205089464
468	0.002196879144
469	0.002189655025
470	0.002185224747
471	0.002179335748
472	0.002171907601
473	0.002163650547
474	0.002157097012
475	0.002146262205
476	0.002136670508
477	0.002131250007
478	0.002122480841
479	0.002116221658
480	0.00210745078
481	0.00209978191
482	0.002093718305
483	0.002084174482
484	0.002077368257
485	0.002071890875
486	0.002066626817
487	0.002060565549
488	0.002052289473
489	0.002045741327
490	0.002038094296
491	0.002028206774
492	0.002016238035
493	0.002011864869
494	0.002003841819
495	0.001995163259
496	0.001988250608
497	0.001980887078
498	0.001971653366
499	0.001965746813
500	0.001957431028
501	0.001950574133
502	0.001945701031
503	0.001940283167
504	0.001931660719
505	0.001926200268
506	0.001920282076
507	0.001914302338
508	0.001907151631
509	0.001901080718
510	0.001896431112
511	0.001887075265
512	0.00188117896
513	0.001873061693
514	0.001862697745
515	0.001855108184
516	0.001850689969
517	0.001842684345
518	0.001838221883
519	0.001831636865
520	0.001826774426
521	0.001820107728
522	0.001813711308
523	0.001808300649
524	0.001801416501
525	0.001796721966
526	0.001789084169
527	0.001784449978
528	0.001779389003
529	0.001773499251
530	0.001762549272
531	0.001756709645
532	0.00175205972
533	0.001748558075
534	0.001742617528
535	0.001739143116
536	0.001734663501
537	0.001730170145
538	0.001725007998
539	0.001712685248
540	0.001709388742
541	0.001703938395
542	0.001699940939
543	0.001693683682
544	0.001689597901
545	0.001682086137
546	0.001675513675
547	0.001671099034
548	0.001667012103
549	0.001663691325
550	0.001658846876
551	0.001653608931
552	0.001648962647
553	0.001646674876
554	0.00164245642
555	0.001638840029
556	0.00163299463
557	0.001627657813
558	0.001620980287
559	0.001616434909
560	0.001612365591
561	0.001604637436
562	0.001601855533
563	0.001597211157
564	0.001589672547
565	0.001580456714
566	0.001576030782
567	0.001572100687
568	0.001569509464
569	0.001565663178
570	0.001562514694
571	0.001555844287
572	0.001552996371
573	0.001549530073
574	0.001545246932
575	0.001541764219
576	0.001537620639
577	0.001532211356
578	0.001528683961
579	0.001524492714
580	0.001520639681
581	0.00151596898
582	0.00150699372
583	0.001504407047
584	0.001499597799
585	0.00149643234
586	0.001491991519
587	0.001487640864
588	0.001483155032
589	0.001479508071
590	0.001474357436
591	0.001469099773
592	0.00146646115
593	0.001463512652
594	0.001460125349
595	0.001457289767
596	0.001453411288
597	0.001450525123
598	0.001446964356
599	0.001443462258
600	0.00143863857
601	0.001435062978
602	0.001429896981
603	0.001427114253
604	0.001425114305
605	0.001421415592
606	0.001418118555
607	0.001412065231
608	0.001409285453
609	0.00140526001
610	0.001402535872
611	0.001396139819
612	0.001392637938
613	0.001388059227
614	0.001383672665
615	0.001380378729
616	0.001376643978
617	0.001373046676
618	0.001369649574
619	0.001367296085
620	0.00136451423
621	0.001360813923
622	0.001356582008
623	0.001352817552
624	0.001348913481
625	0.00134263927
626	0.001338095756
627	0.001334940685
628	0.001331076158
629	0.001326795687
630	0.00132265148
631	0.001320233841
632	0.001315187585
633	0.001312189127
634	0.001308892587
635	0.001305656739
636	0.001302767875
637	0.001298011876
638	0.001294973739
639	0.00129194997
640	0.001287211657
641	0.00128454086
642	0.001280515663
643	0.001276170691
644	0.001272164445
645	0.001268540472
646	0.001263810596
647	0.001259846095
648	0.00125657519
649	0.001254679872
650	0.001250781491
651	0.001247286718
652	0.001244660501
653	0.001240731666
654	0.001239265209
655	0.001235641844
656	0.001231842457
657	0.001227761673
658	0.001226076671
659	0.001222991873
660	0.001219882893
661	0.001218189043
662	0.00121513042
663	0.001212596262
664	0.00121056882
665	0.001208813666
666	0.00120520673
667	0.00120160488
668	0.001198948291
669	0.001196622643
670	0.001192322247
671	0.001188614695
672	0.001185546114
673	0.001183028632
674	0.001181021377
675	0.001177930213
676	0.001174752173
677	0.001172568075
678	0.001170532771
679	0.001168146277
680	0.00116282755
681	0.001159494438
682	0.001156695589
683	0.001153376491
684	0.001150273959
685	0.0011485021
686	0.001147394715
687	0.001144808935
688	0.001143021221
689	0.001140931992
690	0.001138401417
691	0.001135567429
692	0.001133177946
693	0.001130466273
694	0.001127923774
695	0.00112507595
696	0.00112311314
697	0.001119735737
698	0.001117728164
699	0.001115675407
700	0.001113909227
701	0.001111737748
702	0.001108424571
703	0.001104929741
704	0.001102959166
705	0.001100998824
706	0.001098284949
707	0.001095363413
708	0.001092010529
709	0.001090460857
710	0.0010884858
711	0.00108689089
712	0.001084425025
713	0.001079415507
714	0.001077612058
715	0.001075828536
716	0.001074386385
717	0.001072499035
718	0.001069876982
719	0.001067824857
720	0.00106484634
721	0.001063398423
722	0.001061421319
723	0.001057908518
724	0.001056204575
725	0.001054560898
726	0.001051506148
727	0.001049962425
728	0.001048754656
729	0.001047469752
730	0.001044659327
731	0.001043109548
732	0.00104128132
733	0.001039826212
734	0.001038090395
735	0.001035914608
736	0.001034450914
737	0.001031498272
738	0.001028767262
739	0.001026154428
740	0.001024376585
741	0.001022915793
742	0.001021461188
743	0.001019443651
744	0.00101786904
745	0.001016651709
746	0.001014058868
747	0.001012136374
748	0.001010105852
749	0.001007597062
750	0.001005567655
751	0.001003751196
752	0.001001543985
753	0.001000270318
754	0.0009986882064
755	0.000995946176
756	0.000992512708
757	0.000990154461
758	0.0009872598259
759	0.000985762345
760	0.0009835630196
761	0.0009819638939
762	0.0009806207659
763	0.0009782282306
764	0.0009757243768
765	0.0009744786775
766	0.0009724401136
767	0.0009713726727
768	0.000968867626
769	0.0009671621185
770	0.0009653353534
771	0.0009630240436
772	0.0009616356302
773	0.0009590362022
774	0.000956266195
775	0.0009539816595
776	0.0009527680226
777	0.0009514151198
778	0.0009479478368
779	0.000946408422
780	0.0009449528603
781	0.0009434252632
782	0.0009420978838
783	0.0009406345903
784	0.0009394160903
785	0.0009377549699
786	0.0009364195158
787	0.0009350297937
788	0.0009335806309
789	0.0009317625783
790	0.0009303190226
791	0.0009287074375
792	0.0009273861964
793	0.0009253989499
794	0.0009240799979
795	0.0009228950236
796	0.0009206098022
797	0.0009188178863
798	0.0009174451154
799	0.0009162567411
800	0.0009135809794
801	0.0009123593981
802	0.0009095312495
803	0.0009080586642
804	0.0009070540396
805	0.0009046893116
806	0.0009025387831
807	0.0009009017755
808	0.0008993611341
809	0.0008978480686
810	0.0008954890055
811	0.0008932904238
812	0.0008918676925
813	0.0008911075184
814	0.0008890762571
815	0.0008877809935
816	0.0008862367638
817	0.0008843225043
818	0.0008830006499
819	0.0008823032678
820	0.0008803087681
821	0.0008785209379
822	0.000877481865
823	0.0008758287561
824	0.0008745354097
825	0.0008734462124
826	0.0008719235804
827	0.0008700881031
828	0.0008692645815
829	0.0008669933269
830	0.0008653981517
831	0.0008640836331
832	0.0008627769768
833	0.0008613511065
834	0.0008602567856
835	0.0008595279833
836	0.0008580488301
837	0.0008549276224
838	0.00085273757
839	0.0008507300207
840	0.0008497284531
841	0.0008473622135
842	0.0008461760656
843	0.0008452052855
844	0.0008429258792
845	0.0008406744734
846	0.0008399728994
847	0.0008381504327
848	0.0008366946827
849	0.0008358076736
850	0.0008346697862
851	0.0008328807635
852	0.0008313683355
853	0.0008297111989
854	0.0008279217315
855	0.0008265519886
856	0.0008243231313
857	0.0008225070683
858	0.0008211895459
859	0.0008198185811
860	0.000818504729
861	0.0008167692593
862	0.0008143304629
863	0.0008127118119
864	0.000811913838
865	0.000810550581
866	0.0008086181243
867	0.0008073536529
868	0.0008066675331
869	0.0008055544301
870	0.0008040543992
871	0.0008029865334
872	0.0008019865354
873	0.0008001966144
874	0.0007988997812
875	0.000797285641
876	0.0007962257195
877	0.0007942298911
878	0.0007932549384
879	0.0007919595879
880	0.0007911219886
881	0.0007887497754
882	0.00078707024
883	0.0007859203224
884	0.0007847645902
885	0.0007833361458
886	0.0007814132276
887	0.0007804019915
888	0.0007788166442
889	0.0007774510691
890	0.0007754486728
891	0.0007738836723
892	0.0007731365424
893	0.0007720890471
894	0.0007712682589
895	0.0007701172789
896	0.0007685406776
897	0.0007672360883
898	0.0007656298103
899	0.0007641691204
900	0.0007624825533
901	0.0007614150304
902	0.0007606304194
903	0.0007592889914
904	0.0007583448745
905	0.0007561390197
906	0.0007543976291
907	0.0007531948004
908	0.0007521986514
909	0.0007511921969
910	0.0007504683835
911	0.0007496974543
912	0.0007487060285
913	0.0007475480409
914	0.0007466227829
915	0.0007452271157
916	0.0007443246236
917	0.0007430216333
918	0.0007422284405
919	0.0007407682523
920	0.000739625772
921	0.0007386859581
922	0.0007377215239
923	0.000736865679
924	0.0007362808369
925	0.00073545973
926	0.0007340135423
927	0.0007330936309
928	0.0007324169912
929	0.0007317667055
930	0.0007310165139
931	0.0007297865149
932	0.0007282264592
933	0.0007275249577
934	0.0007268906091
935	0.0007260837394
936	0.000724659965
937	0.0007234182305
938	0.0007219840203
939	0.0007203541844
940	0.0007196997793
941	0.0007188610112
942	0.000717694862
943	0.000717035671
944	0.0007162911973
945	0.0007157066497
946	0.000714930326
947	0.0007141746191
948	0.0007134233166
949	0.0007123107743
950	0.0007114752468
951	0.0007106450317
952	0.0007098223263
953	0.0007090950647
954	0.000708121358
955	0.0007069692623
956	0.0007063323107
957	0.0007049760322
958	0.0007038434619
959	0.0007033933174
960	0.0007026518476
961	0.0007018963194
962	0.0007007703605
963	0.000699996297
964	0.0006988861159
965	0.0006976522341
966	0.0006965613658
967	0.0006959882108
968	0.0006953778209
969	0.0006946113831
970	0.0006925590844
971	0.0006916035749
972	0.0006909180636
973	0.0006903576152
974	0.0006895668661
975	0.000688402977
976	0.0006877475094
977	0.0006869532058
978	0.0006859047543
979	0.000685259245
980	0.0006848501403
981	0.000684077458
982	0.0006834949291
983	0.0006827602302
984	0.000681931657
985	0.0006812964538
986	0.0006799761206
987	0.0006791142153
988	0.0006783645065
989	0.0006776791545
990	0.0006772897057
991	0.0006764557719
992	0.0006757304999
993	0.0006750584578
994	0.000674360757
995	0.0006735084135
996	0.0006724386063
997	0.0006714664691
998	0.0006707859562
999	0.0006701165992
